año,mes,cve_ent,entidad,cve_mun,minicipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2023,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,2,1,5,5,1,2000000
2023,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,2,2,3,4,1,955259
2023,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,2,2,4,1,1,356961
2023,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,4,1,1,2,1,2,1,600761
2023,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,4,1,1,2,4,4,2,2600257
2023,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,4,1,1,2,4,5,1,1009183
2023,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,4,1,2,2,6,4,1,579779
2023,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,6,1,1,3,6,6,2,4064972
2023,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,2,2,1,3,1,477546.48
2023,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,,,1,0
2023,1,9,Ciudad de México,5,Gustavo A. Madero,6,3,11,1,1,1,,1,3,4500
2023,1,9,Ciudad de México,5,Gustavo A. Madero,6,3,11,1,1,2,,1,28,42000
2023,1,9,Ciudad de México,5,Gustavo A. Madero,6,3,11,1,1,3,,1,8,12000
2023,1,9,Ciudad de México,5,Gustavo A. Madero,6,3,11,1,2,1,,1,1,1500
2023,1,9,Ciudad de México,5,Gustavo A. Madero,6,3,11,1,2,2,,1,51,76500
2023,1,9,Ciudad de México,5,Gustavo A. Madero,6,3,11,1,2,3,,1,16,24000
2023,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,,1,4,1,0
2023,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,1,4,4,1,276161.91
2023,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,1,6,4,2,1930760.51
2023,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,4,4,1,537051.98
2023,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,6,4,2,4072299.41
2023,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,6,5,2,3286752.82
2023,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,,1,5,1,0
2023,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,3,4,2,646807.68
2023,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,5,4,1,797493.64
2023,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,5,5,1,672406.22
2023,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,1,3,,1,0
2023,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,1,,2,0
2023,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,2,,3,0
2023,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,3,,2,0
2023,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,4,,3,0
2023,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,2,2,1,,3,0
2023,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,2,2,2,,3,0
2023,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,2,2,3,,2,0
2023,1,9,Ciudad de México,6,Iztacalco,1,3,3,2,1,1,4,4,1,333593.52
2023,1,9,Ciudad de México,6,Iztacalco,1,3,3,2,1,2,6,4,1,771991.57
2023,1,9,Ciudad de México,6,Iztacalco,2,1,2,2,1,2,3,4,1,1654353
2023,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,1,1,4,5,1,2338600
2023,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,1,2,5,5,1,2326270
2023,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,2,1,6,5,1,1700680
